resultCode,resultMsg,totalCount,pageNo,numOfRows,statNm,statId,chgerId,chgerType,addr,lat,lng,useTime,busiId,busiNm,busiCall,stat,statUpdDt,powerType,zcode,parkingFree,note,dong
,,,,,입장휴게소(서울방향),ME178010,01,06,충청남도 천안시 서북구 입장면 연곡길 407,36.9427836,127.1943661,24시간 이용가능,ME,환경부,1661-9408,2,20221218173006,,44,Y,,입장면
,,,,,입장휴게소(서울방향),ME178010,02,06,충청남도 천안시 서북구 입장면 연곡길 407,36.9427836,127.1943661,24시간 이용가능,ME,환경부,1661-9408,2,20221218174731,,44,Y,,입장면
,,,,,천안휴게소(서울방향),ME178011,01,06,충청남도 천안시 동남구 쉼1길 42 (삼룡동)173-1,36.7882107,127.1735101,24시간 이용가능,ME,환경부,1661-9408,3,20221218182628,,44,Y,,청룡동
,,,,,천안휴게소(서울방향),ME178011,02,06,충청남도 천안시 동남구 쉼1길 42 (삼룡동)173-1,36.7882107,127.1735101,24시간 이용가능,ME,환경부,1661-9408,3,20221218180706,,44,Y,,청룡동
,,,,,천안휴게소(서울방향),ME178011,03,06,충청남도 천안시 동남구 쉼1길 42 (삼룡동)173-1,36.7882107,127.1735101,24시간 이용가능,ME,환경부,1661-9408,9,20221216155310,,44,Y,,청룡동
,,,,,맘마마트 천안점,ME181434,01,06,충청남도 천안시 서북구 월봉로 95-0 (쌍용2동),36.799709,127.117648,10:00~23:00,ME,환경부,1661-9408,2,20221218130857,,44,Y,,쌍용2동
,,,,,맘마마트 천안점,ME181434,02,06,충청남도 천안시 서북구 월봉로 95-0 (쌍용2동),36.799709,127.117648,10:00~23:00,ME,환경부,1661-9408,3,20221218180918,,44,Y,,쌍용2동
,,,,,천안박물관,ME183155,01,06,"충청남도 천안시 동남구 삼룡동 401-17, 입구 좌측 주차장",36.785816,127.1649241,24시간 이용가능,ME,환경부,1661-9408,2,20221218171327,,44,Y,,청룡동
,,,,,천안박물관,ME183155,02,04,"충청남도 천안시 동남구 삼룡동 401-17, 입구 좌측 주차장",36.785816,127.1649241,24시간 이용가능,ME,환경부,1661-9408,2,20221218180934,,44,Y,,청룡동
,,,,,천안박물관,ME183155,52,04,"충청남도 천안시 동남구 삼룡동 401-17, 입구 좌측 주차장",36.785816,127.1649241,24시간 이용가능,ME,환경부,1661-9408,2,20221218160535,,44,Y,,청룡동
,,,,,성환문화회관,ME18A297,11,04,충청남도 천안시 서북구 성환읍 성진로 15,36.912085,127.135804,24시간 이용가능,ME,환경부,1661-9408,9,20221213143810,,44,Y,,성환읍
,,,,,성환문화회관,ME18A297,12,04,충청남도 천안시 서북구 성환읍 성진로 15,36.912085,127.135804,24시간 이용가능,ME,환경부,1661-9408,9,20221213143810,,44,Y,,성환읍
,,,,,천안시 서북구청,ME18A299,11,04,충청남도 천안시 서북구 성거읍 봉주로 75,36.877727,127.154154,24시간 이용가능,ME,환경부,1661-9408,2,20221218171731,,44,Y,,성거읍
,,,,,천안시 서북구청,ME18A299,12,04,충청남도 천안시 서북구 성거읍 봉주로 75,36.877727,127.154154,24시간 이용가능,ME,환경부,1661-9408,2,20221217170213,,44,Y,,성거읍
,,,,,천안상록리조트,ME18A312,01,06,충청남도 천안시 동남구 수신면 수신로 576,36.742044,127.286159,24시간 이용가능,ME,환경부,1661-9408,2,20221217101226,,44,Y,,수신면
,,,,,천안상록리조트,ME18A312,11,04,충청남도 천안시 동남구 수신면 수신로 576,36.742044,127.286159,24시간 이용가능,ME,환경부,1661-9408,2,20221216175005,,44,Y,,수신면
,,,,,천안상록리조트,ME18A312,12,04,충청남도 천안시 동남구 수신면 수신로 576,36.742044,127.286159,24시간 이용가능,ME,환경부,1661-9408,2,20221217110431,,44,Y,,수신면
,,,,,독립기념관,ME18A405,01,04,충청남도 천안시 동남구 목천읍 남화리 230-1,36.778612,127.231586,24시간 이용가능,ME,환경부,1661-9408,9,20221218141810,,44,Y,,목천읍
,,,,,독립기념관,ME18A405,02,04,충청남도 천안시 동남구 목천읍 남화리 230-1,36.778612,127.231586,24시간 이용가능,ME,환경부,1661-9408,9,20221218180310,,44,Y,,목천읍
,,,,,독립기념관,ME18A405,03,04,충청남도 천안시 동남구 목천읍 남화리 230-1,36.778612,127.231586,24시간 이용가능,ME,환경부,1661-9408,2,20221218152932,,44,Y,,목천읍
,,,,,독립기념관,ME18A405,04,04,충청남도 천안시 동남구 목천읍 남화리 230-1,36.778612,127.231586,24시간 이용가능,ME,환경부,1661-9408,9,20221218155310,,44,Y,,목천읍
,,,,,천안휴게소(부산방향),ME18A504,01,06,충청남도 천안시 동남구 수신면 성남로 793-40,36.730579,127.262657,24시간 이용가능,ME,환경부,1661-9408,2,20221218173150,,44,Y,,수신면
,,,,,한국기술교육대학교(제1캠퍼스),ME19C155,01,04,충청남도 천안시 동남구 병천면 가전리 307,36.760444,127.278278,24시간 이용가능,ME,환경부,1661-9408,9,20221210041310,,44,Y,,병천면
,,,,,청수공원 주차장,ME19C156,11,04,충청남도 천안시 동남구 청수동 270,36.787111,127.147194,24시간 이용가능,ME,환경부,1661-9408,3,20221218180132,,44,Y,,청룡동
,,,,,청수공원 주차장,ME19C156,12,04,충청남도 천안시 동남구 청수동 270,36.787111,127.147194,24시간 이용가능,ME,환경부,1661-9408,2,20221218175206,,44,Y,,청룡동
,,,,,도솔공원,ME19C157,11,04,충청남도 천안시 동남구 신부동 132-8,36.825001,127.159452,24시간 이용가능,ME,환경부,1661-9408,2,20221218174736,,44,Y,,신안동
,,,,,도솔공원,ME19C157,12,04,충청남도 천안시 동남구 신부동 132-8,36.825001,127.159452,24시간 이용가능,ME,환경부,1661-9408,2,20221218181031,,44,Y,,신안동
,,,,,성거읍사무소,ME19C247,21,04,충청남도 천안시 서북구 성거읍 저리 57-26,36.877667,127.198722,24시간 이용가능,ME,환경부,1661-9408,9,20221218182310,,44,Y,,성거읍
,,,,,성거읍사무소,ME19C247,22,04,충청남도 천안시 서북구 성거읍 저리 57-26,36.877667,127.198722,24시간 이용가능,ME,환경부,1661-9408,9,20221218165810,,44,Y,,성거읍
,,,,,병천면 행정복지센터,ME19Y245,21,04,충청남도 천안시 동남구 병천면 병천2로 57,36.765921,127.302360,24시간 이용가능,ME,환경부,1661-9408,2,20221217131645,,44,Y,,병천면
,,,,,병천면 행정복지센터,ME19Y245,22,04,충청남도 천안시 동남구 병천면 병천2로 57,36.765921,127.302360,24시간 이용가능,ME,환경부,1661-9408,2,20221218153120,,44,Y,,병천면
,,,,,병천 제1공영주차장,ME20C199,01,04,충청남도 천안시 동남구 병천리 211-1,36.7594717,127.2990732,24시간 이용가능,ME,환경부,1661-9408,2,20221218181943,,44,Y,,병천면
,,,,,두정역 제1공영주차장,ME20C2b0,21,04,충청남도 천안시 서북구 두정동 91-1,36.8319261,127.150577,24시간 이용가능,ME,환경부,1661-9408,2,20221218171817,,44,N,,부성2동
,,,,,두정역 제1공영주차장,ME20C2b0,22,04,충청남도 천안시 서북구 두정동 91-1,36.8319261,127.150577,24시간 이용가능,ME,환경부,1661-9408,2,20221218181227,,44,N,,부성2동
,,,,,불당 제3공영주차장,ME20C2b2,21,04,충청남도 천안시 서북구 불당동 910,36.8052064,127.1083253,24시간 이용가능,ME,환경부,1661-9408,3,20221218174933,,44,Y,,불당2동
,,,,,불당 제3공영주차장,ME20C2b2,22,04,충청남도 천안시 서북구 불당동 910,36.8052064,127.1083253,24시간 이용가능,ME,환경부,1661-9408,3,20221218175516,,44,Y,,불당2동
,,,,,안서 제1공영주차장,ME20C2b3,21,04,충청남도 천안시 동남구 안서동 526-39,36.83808010,127.173561,24시간 이용가능,ME,환경부,1661-9408,2,20221218160813,,44,Y,,신안동
,,,,,안서 제1공영주차장,ME20C2b3,22,04,충청남도 천안시 동남구 안서동 526-39,36.83808010,127.173561,24시간 이용가능,ME,환경부,1661-9408,1,20221017190959,,44,Y,,신안동
,,,,,한국생산기술연구원(본원),ME20C417,41,04,충청남도 천안시 입장면 양대기로길 89,36.90433050,127.24596270,24시간 이용가능,ME,환경부,1661-9408,2,20221216131926,,44,Y,,입장면
,,,,,한국생산기술연구원(본원),ME20C417,42,04,충청남도 천안시 입장면 양대기로길 89,36.90433050,127.24596270,24시간 이용가능,ME,환경부,1661-9408,2,20221216171126,,44,Y,,입장면
,,,,,한국생산기술연구원(본원),ME20C417,43,04,충청남도 천안시 입장면 양대기로길 89,36.90433050,127.24596270,24시간 이용가능,ME,환경부,1661-9408,2,20221217074420,,44,Y,,입장면
,,,,,한국생산기술연구원(본원),ME20C417,44,04,충청남도 천안시 입장면 양대기로길 89,36.90433050,127.24596270,24시간 이용가능,ME,환경부,1661-9408,2,20221216135010,,44,Y,,입장면
,,,,,천안호두휴게소(부산),ME21A209,01,04,충청남도 천안시 동남구 성남면 대화리 산8-12,36.7304185,127.2638826,24시간 이용가능,ME,환경부,1661-9408,3,20221218180846,,44,Y,,성남면
,,,,,천안호두휴게소(부산),ME21A209,02,04,충청남도 천안시 동남구 성남면 대화리 산8-12,36.7304185,127.2638826,24시간 이용가능,ME,환경부,1661-9408,3,20221218180148,,44,Y,,성남면
,,,,,입장거봉포도휴게소(서울),ME21A307,01,04,충청남도 천안시 서북구 입장면 연곡길 407,36.9426856,127.192419,24시간 이용가능,ME,환경부,1661-9408,2,20221218182511,,44,Y,,입장면
,,,,,입장거봉포도휴게소(서울),ME21A307,02,04,충청남도 천안시 서북구 입장면 연곡길 407,36.9426856,127.192419,24시간 이용가능,ME,환경부,1661-9408,9,20221218181810,,44,Y,,입장면
,,,,,입장거봉포도휴게소(서울),ME21A307,03,04,충청남도 천안시 서북구 입장면 연곡길 407,36.9426856,127.192419,24시간 이용가능,ME,환경부,1661-9408,9,20221218180310,,44,Y,,입장면
,,,,,천안삼거리휴게소(서울),ME21A309,01,04,충청남도 천안시 동남구 구성동 153-77,36.7876902,127.1733336,24시간 이용가능,ME,환경부,1661-9408,3,20221218182126,,44,Y,,청룡동
,,,,,천안삼거리휴게소(서울),ME21A309,02,04,충청남도 천안시 동남구 구성동 153-77,36.7876902,127.1733336,24시간 이용가능,ME,환경부,1661-9408,3,20221218180402,,44,Y,,청룡동
,,,,,천안삼거리휴게소(서울),ME21A309,03,04,충청남도 천안시 동남구 구성동 153-77,36.7876902,127.1733336,24시간 이용가능,ME,환경부,1661-9408,3,20221218175024,,44,Y,,청룡동
,,,,,병천고등학교,ME21B226,01,04,충청남도 천안시 동남구 병천면 충절로 1872,36.7642678,127.3128944,24시간 이용가능,ME,환경부,1661-9408,9,20221218131810,,44,Y,,병천면
,,,,,병천고등학교,ME21B226,02,04,충청남도 천안시 동남구 병천면 충절로 1872,36.7642678,127.3128944,24시간 이용가능,ME,환경부,1661-9408,9,20221218131810,,44,Y,,병천면
,,,,,독립기념관 주차장,ME21B801,01,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7798728,127.231468,24시간 이용가능,ME,환경부,1661-9408,9,20221218175310,,44,Y,,목천읍
,,,,,독립기념관 주차장,ME21B801,02,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7798728,127.231468,24시간 이용가능,ME,환경부,1661-9408,9,20221218131810,,44,Y,,목천읍
,,,,,독립기념관 주차장,ME21B801,03,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7798728,127.231468,24시간 이용가능,ME,환경부,1661-9408,9,20221218162310,,44,Y,,목천읍
,,,,,독립기념관 주차장,ME21B801,04,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7798728,127.231468,24시간 이용가능,ME,환경부,1661-9408,9,20221218170310,,44,Y,,목천읍
,,,,,독립기념관 주차장,ME21B801,05,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7798728,127.231468,24시간 이용가능,ME,환경부,1661-9408,9,20221218131810,,44,Y,,목천읍
,,,,,독립기념관 주차장,ME21B801,06,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7798728,127.231468,24시간 이용가능,ME,환경부,1661-9408,9,20221218131810,,44,Y,,목천읍
,,,,,독립기념관 주차장,ME21B801,07,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7798728,127.231468,24시간 이용가능,ME,환경부,1661-9408,9,20221218131810,,44,Y,,목천읍
,,,,,독립기념관 주차장,ME21B801,08,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7798728,127.231468,24시간 이용가능,ME,환경부,1661-9408,9,20221218131810,,44,Y,,목천읍
,,,,,한국기술교육대학교,ME21C412,21,04,충청남도 천안시 동남구 병천면 충절로 1600,36.7669508,127.2836733,평일 09:00 ~ 19:00 (주말 미개방),ME,환경부,1661-9408,2,20221218162826,,44,Y,,병천면
,,,,,한국기술교육대학교,ME21C412,22,04,충청남도 천안시 동남구 병천면 충절로 1600,36.7669508,127.2836733,평일 09:00 ~ 19:00 (주말 미개방),ME,환경부,1661-9408,2,20221217210535,,44,Y,,병천면
,,,,,한국기술교육대학교,ME21C412,23,04,충청남도 천안시 동남구 병천면 충절로 1600,36.7669508,127.2836733,평일 09:00 ~ 19:00 (주말 미개방),ME,환경부,1661-9408,2,20221215155603,,44,Y,,병천면
,,,,,한국기술교육대학교,ME21C412,24,04,충청남도 천안시 동남구 병천면 충절로 1600,36.7669508,127.2836733,평일 09:00 ~ 19:00 (주말 미개방),ME,환경부,1661-9408,2,20221216023054,,44,Y,,병천면
,,,,,소노벨천안,ME21C417,21,04,충청남도 천안시 동남구 성남면 종합휴양지로 200,36.7551623,127.2256447,24시간 이용가능,ME,환경부,1661-9408,2,20221218164553,,44,Y,,성남면
,,,,,소노벨천안,ME21C417,22,04,충청남도 천안시 동남구 성남면 종합휴양지로 200,36.7551623,127.2256447,24시간 이용가능,ME,환경부,1661-9408,2,20221218164554,,44,Y,,성남면
,,,,,소노벨천안,ME21C417,23,04,충청남도 천안시 동남구 성남면 종합휴양지로 200,36.7551623,127.2256447,24시간 이용가능,ME,환경부,1661-9408,2,20221218171504,,44,Y,,성남면
,,,,,소노벨천안,ME21C417,24,04,충청남도 천안시 동남구 성남면 종합휴양지로 200,36.7551623,127.2256447,24시간 이용가능,ME,환경부,1661-9408,2,20221218161655,,44,Y,,성남면
,,,,,천안시 서북구청,ME21E216,91,04,충청남도 천안시 서북구 성거읍 봉주로 75,36.8776833,127.1542291,24시간 이용가능,ME,환경부,1661-9408,3,20221218180555,,44,Y,,성거읍
,,,,,천안시 서북구청,ME21E216,92,04,충청남도 천안시 서북구 성거읍 봉주로 75,36.8776833,127.1542291,24시간 이용가능,ME,환경부,1661-9408,9,20221218170310,,44,Y,,성거읍
,,,,,카페 흑,CSCH0001,01,02,충청남도 천안시 동남구 북면 위례성로 824-36,36.833267,127.271989,24시간 이용가능,CS,한국EV충전서비스센터,1600-2213,9,,,44,N,,북면
,,,,,충남예고,CU410014,01,02,충청남도 천안시 서북구 성거읍 천흥2길 42,36.8686972,127.204310,24시간 이용가능,CU,씨어스,042-555-8003,2,20221218150435,,44,N,,성거읍
,,,,,충남예고,CU410014,02,02,충청남도 천안시 서북구 성거읍 천흥2길 42,36.8686972,127.204310,24시간 이용가능,CU,씨어스,042-555-8003,2,20221207223858,,44,N,,성거읍
,,,,,충남예고,CU410014,03,02,충청남도 천안시 서북구 성거읍 천흥2길 42,36.8686972,127.204310,24시간 이용가능,CU,씨어스,042-555-8003,2,20221207223858,,44,N,,성거읍
,,,,,성환초등학교,CU410044,01,02,충청남도 천안시 서북구 성환읍 성환12길 37,36.9180337,127.132595,24시간 이용가능,CU,씨어스,041-581-3122,9,,,44,N,,성환읍
,,,,,성환초등학교,CU410044,02,02,충청남도 천안시 서북구 성환읍 성환12길 37,36.9180337,127.132595,24시간 이용가능,CU,씨어스,041-581-3122,9,,,44,N,,성환읍
,,,,,남서울대학교,CV000372,01,02,충청남도 천안시 서북구 성환읍 대학로 91,36.908793,127.144338,08:30~18:00(근무시간 외 이용불가),CV,대영채비,1522-2573,2,20221217171023,,44,Y,,성환읍
,,,,,남서울대학교,CV000372,02,02,충청남도 천안시 서북구 성환읍 대학로 91,36.908793,127.144338,08:30~18:00(근무시간 외 이용불가),CV,대영채비,1522-2573,2,20221215163545,,44,Y,,성환읍
,,,,,남서울대학교,CV000372,03,02,충청남도 천안시 서북구 성환읍 대학로 91,36.908793,127.144338,08:30~18:00(근무시간 외 이용불가),CV,대영채비,1522-2573,2,20221215135523,,44,Y,,성환읍
,,,,,공간모텔,CV001405,01,02,충청남도 천안시 서북구 성환읍 성환9길 3-6,36.916426999,127.12864199,24시간 이용가능(시설상황에 따라 이용제한가능),CV,대영채비,1522-2573,1,20221216114631,,44,Y,,성환읍
,,,,,목천세광엔리치빌아파트,EC000053,01,02,충청남도 천안시 동남구 목천읍 충절로 687,36.769764946,127.18930484,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161216,,44,Y,,목천읍
,,,,,목천세광엔리치빌아파트,EC000053,02,02,충청남도 천안시 동남구 목천읍 충절로 687,36.769764946,127.18930484,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161216,,44,Y,,목천읍
,,,,,포도마을아파트,EC000231,01,02,충청남도 천안시 서북구 성거읍 망향로 785,36.8863039,127.2055005,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161210,,44,Y,,성거읍
,,,,,포도마을아파트,EC000231,02,02,충청남도 천안시 서북구 성거읍 망향로 785,36.8863039,127.2055005,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161210,,44,Y,,성거읍
,,,,,포도마을아파트,EC000231,03,02,충청남도 천안시 서북구 성거읍 망향로 785,36.8863039,127.2055005,24시간 이용가능,EC,이지차저,1544-3332,2,20221217222211,,44,Y,,성거읍
,,,,,포도마을아파트,EC000231,04,02,충청남도 천안시 서북구 성거읍 망향로 785,36.8863039,127.2055005,24시간 이용가능,EC,이지차저,1544-3332,2,20221218041715,,44,Y,,성거읍
,,,,,포도마을아파트,EC000231,05,02,충청남도 천안시 서북구 성거읍 망향로 785,36.8863039,127.2055005,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161210,,44,Y,,성거읍
,,,,,포도마을아파트,EC000231,06,02,충청남도 천안시 서북구 성거읍 망향로 785,36.8863039,127.2055005,24시간 이용가능,EC,이지차저,1544-3332,2,20221218030403,,44,Y,,성거읍
,,,,,포도마을아파트,EC000231,07,02,충청남도 천안시 서북구 성거읍 망향로 785,36.8863039,127.2055005,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161210,,44,Y,,성거읍
,,,,,포도마을아파트,EC000231,08,02,충청남도 천안시 서북구 성거읍 망향로 785,36.8863039,127.2055005,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161210,,44,Y,,성거읍
,,,,,신도브래뉴2차아파트,EC000298,01,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161151,,44,Y,,목천읍
,,,,,신도브래뉴2차아파트,EC000298,03,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,3,20221218175550,,44,Y,,목천읍
,,,,,신도브래뉴2차아파트,EC000298,04,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161151,,44,Y,,목천읍
,,,,,신도브래뉴2차아파트,EC000298,05,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161151,,44,Y,,목천읍
,,,,,신도브래뉴2차아파트,EC000298,06,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161151,,44,Y,,목천읍
,,,,,신도브래뉴2차아파트,EC000298,07,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,2,20221218104151,,44,Y,,목천읍
,,,,,신도브래뉴2차아파트,EC000298,08,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161151,,44,Y,,목천읍
,,,,,신도브래뉴2차아파트,EC000298,09,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161151,,44,Y,,목천읍
,,,,,신도브래뉴2차아파트,EC000298,10,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776386537,127.21115833,24시간 이용가능,EC,이지차저,1544-3332,2,20221216161151,,44,Y,,목천읍
,,,,,소댕이(ENH),EH213077,01,02,충청남도 천안시 서북구 성거읍 소댕이2길 1-17,36.8672978,127.1918595,24시간 이용가능,EH,(주)이앤에이치에너지,043)260-1123,2,20221215024703,,44,N,,성거읍
,,,,,우정힐스컨트리클럽,EP190004,01,02,충청남도 천안시 동남구 목천읍 충절로 1048-68,36.7697246,127.2228822,24시간 이용가능,EP,이카플러그,1833-4577,2,20221216035810,,44,Y,,목천읍
,,,,,우정힐스컨트리클럽,EP190004,02,02,충청남도 천안시 동남구 목천읍 충절로 1048-68,36.7697246,127.2228822,24시간 이용가능,EP,이카플러그,1833-4577,2,20221218023221,,44,Y,,목천읍
,,,,,우정힐스컨트리클럽,EP190004,03,02,충청남도 천안시 동남구 목천읍 충절로 1048-68,36.7697246,127.2228822,24시간 이용가능,EP,이카플러그,1833-4577,9,20221218043310,,44,Y,,목천읍
,,,,,천안 ㈜장성전력,EP200199,01,02,충청남도 천안시 동남구 목천읍 진주골길 54,36.7477981,127.1916524,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,EP,이카플러그,1833-4577,2,20221217023035,,44,N,,목천읍
,,,,,천안 ㈜장성전력,EP200199,02,02,충청남도 천안시 동남구 목천읍 진주골길 54,36.7477981,127.1916524,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,EP,이카플러그,1833-4577,2,20221216140031,,44,N,,목천읍
,,,,,장미아파트 충전소,EP220216,01,02,충청남도 천안시 서북구 성거읍 성거길 82,36.872450062,127.20217544,24시간 이용가능,EP,(주)이카플러그,1833-4577,9,,,44,Y,,성거읍
,,,,,장미아파트 충전소,EP220216,02,02,충청남도 천안시 서북구 성거읍 성거길 82,36.872450062,127.20217544,24시간 이용가능,EP,(주)이카플러그,1833-4577,9,,,44,Y,,성거읍
,,,,,장미아파트 충전소,EP220216,11,02,충청남도 천안시 서북구 성거읍 성거길 82,36.872450062,127.20217544,24시간 이용가능,EP,(주)이카플러그,1833-4577,9,,,44,Y,,성거읍
,,,,,천안 두진그린힐아파트1 충전소,EP220253,01,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,2,20221215024836,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트1 충전소,EP220253,02,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,2,20221215024706,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트1 충전소,EP220253,03,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,2,20221212144543,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트1 충전소,EP220253,04,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,2,20221215024708,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트2 충전소,EP220254,01,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.90549793,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,2,20221209164330,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트3,EP220686,01,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,5,20221215024201,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트3,EP220686,11,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,5,20221218023532,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트4,EP220687,01,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,2,20221215024708,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트4,EP220687,11,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,2,20221215024709,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트5,EP220688,01,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,9,,,44,Y,,성환읍
,,,,,천안 두진그린힐아파트5,EP220688,11,02,충청남도 천안시 서북구 성환읍 율금1길 221-34,36.905497936,127.09953387,24시간 이용가능,EP,이카플러그,1833-4577,9,,,44,Y,,성환읍
,,,,,불당호반리젠시빌스위트1,EV001560,01,02,"충청남도 천안시 서북구 봉서산로 85 (불당동, 호반리젠시빌아파트)",36.80659436303,127.1170819681,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,1,20221218153855,,44,Y,입주민만 사용가능 거주자외 출입제한,불당2동
,,,,,불당호반리젠시빌스위트1,EV001560,02,02,"충청남도 천안시 서북구 봉서산로 85 (불당동, 호반리젠시빌아파트)",36.80659436303,127.1170819681,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,1,20221216214036,,44,Y,입주민만 사용가능 거주자외 출입제한,불당2동
,,,,,불당호반리젠시빌스위트2,EV001561,01,02,"충청남도 천안시 서북구 봉서산로 85 (불당동, 호반리젠시빌아파트)",36.80532364889,127.1172313141,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,1,20221208022803,,44,Y,입주민만 사용가능 거주자외 출입제한,불당2동
,,,,,불당호반리젠시빌스위트2,EV001561,02,02,"충청남도 천안시 서북구 봉서산로 85 (불당동, 호반리젠시빌아파트)",36.80532364889,127.1172313141,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,1,20221208022803,,44,Y,입주민만 사용가능 거주자외 출입제한,불당2동
,,,,,불당이안아파트,EV001706,01,02,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",36.82098259685,127.1021969034,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,20221217132558,,44,Y,입주민만 사용가능 거주자외 출입제한,불당2동
,,,,,불당이안아파트,EV001706,02,02,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",36.82098259685,127.1021969034,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,20221217025426,,44,Y,입주민만 사용가능 거주자외 출입제한,불당2동
,,,,,불당이안아파트,EV001706,03,02,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",36.82098259685,127.1021969034,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,20221218165558,,44,Y,입주민만 사용가능 거주자외 출입제한,불당2동
,,,,,불당이안아파트,EV001706,04,02,"충청남도 천안시 서북구 불당23로 13 (불당동, 불당이안)",36.82098259685,127.1021969034,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,20221217235308,,44,Y,입주민만 사용가능 거주자외 출입제한,불당2동
